劭,1351,1351,13167,名詞,固有名詞,人名,名,*,*,劭,ショウ,ショー,1/2,*
励,1345,1345,11870,名詞,一般,*,*,*,*,励,ハゲミ,ハゲミ,3/3,C2
勁,12,12,7454,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,勁い,ツヨ,ツヨ,2/2,C1
勁,1351,1351,12064,名詞,固有名詞,人名,名,*,*,勁,ツヨシ,ツヨシ,1/3,*
勒,1345,1345,11622,名詞,一般,*,*,*,*,勒,ツトメ,ツトメ,3/3,C2
勳,1351,1351,12355,名詞,固有名詞,人名,名,*,*,勳,イサオ,イサオ,0/3,*
勸,1351,1351,12156,名詞,固有名詞,人名,名,*,*,勸,ススム,ススム,0/3,*
勾,1345,1345,11795,名詞,一般,*,*,*,*,勾,マガリ,マガリ,0/3,C2
勿,1340,1340,7340,副詞,*,*,*,*,*,勿,モチ,モチ,2/2,*
匕,1345,1345,11043,名詞,一般,*,*,*,*,匕,サジ,サジ,1/2,C3
化,649,649,9540,動詞,自立,*,*,一段,未然形,化る,バケ,バケ,2/2,C1
化,652,652,8925,動詞,自立,*,*,一段,連用形,化る,バケ,バケ,2/2,C1
區,1345,1345,11068,名詞,一般,*,*,*,*,區,ク,ク,1/1,C3
卅,1355,1355,10446,名詞,数,*,*,*,*,卅,サンジュウ,サンジュー,1/4,C1
卑,12,12,8285,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,卑い,ヒク,ヒク,2/2,C1
博,12,12,8153,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,博い,ヒロ,ヒロ,2/2,C1
卞,1350,1350,12389,名詞,固有名詞,人名,姓,*,*,卞,ベン,ベン,1/2,*
卣,1345,1345,11615,名詞,一般,*,*,*,*,卣,ユウ,ユー,1/2,C3
危,12,12,8321,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,危い,アヤウ,アヤウ,0/3,C2
危,1350,1350,12226,名詞,固有名詞,人名,姓,*,*,危,キ,キ,1/1,*
卷,1360,1360,11646,名詞,接尾,助数詞,*,*,*,卷,マキ,マキ,1/2,C1
厰,1345,1345,11582,名詞,一般,*,*,*,*,厰,ショウ,ショー,1/2,C3
厲,1343,1343,11549,名詞,サ変接続,*,*,*,*,厲,ワザワイ,ワザワイ,0/4,C2
厳,12,12,8536,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,厳い,イカ,イカ,2/2,C1
參,1355,1355,10585,名詞,数,*,*,*,*,參,サン,サン,0/2,C3
又,1349,1349,13644,名詞,固有名詞,人名,一般,*,*,又,マタ,マタ,1/2,*
及,1340,1340,7150,副詞,*,*,*,*,*,及,マタ,マタ,0/2,*
及,580,580,7047,接続詞,*,*,*,*,*,及,オヨビ,オヨビ,1/3,*
取,1345,1345,11486,名詞,一般,*,*,*,*,取,トリ,トリ,2/2,C3
